URL,TTL,Message
hospital.playland.ru,1,timed out
hospital.playland.ru,2,timed out
hospital.playland.ru,3,timed out
hospital.playland.ru,4,timed out
hospital.playland.ru,5,timed out
hospital.playland.ru,6,timed out
hospital.playland.ru,7,timed out
hospital.playland.ru,8,timed out
hospital.playland.ru,9,timed out
hospital.playland.ru,10,timed out
hospital.playland.ru,11,"HTTP/1.1 303 See other
Date: Wed, 22 Jan 2020 23:42:12 GMT
Server: Apache/2.2.27 (FreeBSD) PHP/5.4.29 mod_ssl/2.2.27 OpenSSL/0.9.8y
X-Powered-By: PHP/5.4.29
Set-Cookie: 3c5bd3f8edbfcbb0e076297b792c0640=fv7uslrrg16ioc5b680upelkc4; path=/; HttpOnly
Location: http://ojaloberoi.in/en/
Cache-Control: max-age=1
Expires: Wed, 22 Jan 2020 23:42:13 GMT
Vary: Accept-Encoding
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html; charset=utf-8

"
hospital.playland.ru,12,"HTTP/1.1 303 See other
Date: Wed, 22 Jan 2020 23:42:12 GMT
Server: Apache/2.2.27 (FreeBSD) PHP/5.4.29 mod_ssl/2.2.27 OpenSSL/0.9.8y
X-Powered-By: PHP/5.4.29
Set-Cookie: 3c5bd3f8edbfcbb0e076297b792c0640=54h0rrmelavg3bugstfdni8691; path=/; HttpOnly
Location: http://ojaloberoi.in/en/
Cache-Control: max-age=1
Expires: Wed, 22 Jan 2020 23:42:13 GMT
Vary: Accept-Encoding
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html; charset=utf-8

"
hospital.playland.ru,13,"HTTP/1.1 303 See other
Date: Wed, 22 Jan 2020 23:42:13 GMT
Server: Apache/2.2.27 (FreeBSD) PHP/5.4.29 mod_ssl/2.2.27 OpenSSL/0.9.8y
X-Powered-By: PHP/5.4.29
Set-Cookie: 3c5bd3f8edbfcbb0e076297b792c0640=la4hdb04afec19m0op33tm39k3; path=/; HttpOnly
Location: http://ojaloberoi.in/en/
Cache-Control: max-age=1
Expires: Wed, 22 Jan 2020 23:42:14 GMT
Vary: Accept-Encoding
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html; charset=utf-8

"
hospital.playland.ru,14,"HTTP/1.1 303 See other
Date: Wed, 22 Jan 2020 23:42:13 GMT
Server: Apache/2.2.27 (FreeBSD) PHP/5.4.29 mod_ssl/2.2.27 OpenSSL/0.9.8y
X-Powered-By: PHP/5.4.29
Set-Cookie: 3c5bd3f8edbfcbb0e076297b792c0640=2lhd86920vv0ncensqjvp5v7s5; path=/; HttpOnly
Location: http://ojaloberoi.in/en/
Cache-Control: max-age=1
Expires: Wed, 22 Jan 2020 23:42:14 GMT
Vary: Accept-Encoding
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html; charset=utf-8

"
