URL,TTL,Message
rodina.ru,1,timed out
rodina.ru,2,timed out
rodina.ru,3,timed out
rodina.ru,4,timed out
rodina.ru,5,timed out
rodina.ru,6,timed out
rodina.ru,7,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:55 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,8,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:55 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,9,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:55 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,10,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:55 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,11,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:55 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,12,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:55 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,13,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:55 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,14,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:55 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,15,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:55 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,16,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:55 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,17,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:55 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,18,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:55 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,19,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:55 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,20,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:55 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,21,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:56 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,22,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:56 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,23,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:56 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,24,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:56 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,25,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:56 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,26,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:56 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,27,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:56 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,28,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:56 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
rodina.ru,29,"HTTP/1.1 302 Found
Date: Thu, 23 Jan 2020 11:53:56 GMT
Server: Apache/2.4.7 (Ubuntu)
X-Powered-By: PHP/5.5.9-1ubuntu4.14
Location: http://rodina.ru
Content-Length: 0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Content-Type: text/html

"
